,0-4,4-8,8-12,12-16,16-20,20-0
459,-1.1529227073966268,-1.1529227073966268,0.2882306768491573,1.7293840610949414,0.4803844614152617,-0.1921537845661041
461,-1.0932163332202425,-1.0932163332202425,1.2493900951088486,0.3123475237772121,1.2493900951088486,-0.6246950475544243
462,-0.2074349534112555,-0.4563568975047623,1.0371747670562779,1.5350186552432914,-0.4563568975047623,-1.452044673878789
463,-1.0557341321130569,-1.1562802399333478,1.1562802399333476,0.8546419164724743,0.9551880242927656,-0.7540958086521835
464,-1.2172540068010336,-0.8115026712006889,0.1352504452001149,1.487754897201263,1.0820035616009185,-0.6762522260005741
465,-1.244731385952795,-0.06551217820804213,1.5067800987849618,0.3275608910402091,0.7206339602884599,-1.244731385952795
466,-1.1315715764467402,-1.0202694541732904,1.5953304192527815,0.983168746748807,-0.018550353712241875,-0.40810778166931616
467,-1.1280666932744179,-1.071663358610697,1.0152600239469758,1.466486701256743,0.28201667331860436,-0.5640333466372093
468,-1.340012899705924,-0.7827798126995001,1.0481289017501783,1.207338355180585,0.650105268174161,-0.7827798126995001
469,-1.0932163332202427,-1.0932163332202427,1.0932163332202425,1.0932163332202425,0.7808688094430305,-0.7808688094430304
470,-1.65930827899993,0.3318616557999859,-0.2654893246399889,1.3274466231999438,0.9292126362399603,-0.6637233115999721
471,-1.4300456027566006,-0.7049520576969159,-0.10070743681384539,1.3494796533055244,1.22863072912891,-0.3424052851670736
472,-1.1329361428595472,-0.43574467033059516,-0.43574467033059516,1.8301276153884993,0.7843404065950711,-0.6100425384628333
473,-1.1885780903459022,-0.9078116123114373,1.338320211964283,1.28216691635739,0.04679441300574339,-0.5708918386700792
474,-1.3926212476455833,-0.6092717958449428,0.8703882797784888,1.653737731579129,-0.08703882797784931,-0.43519413988924494
475,-1.002611652397384,-1.3664626552835313,0.47704909267294876,1.4473184337026754,0.8166433620333529,-0.3719365807280618
476,-0.497946603233852,-0.9053574604251854,0.045267873021259286,-0.7695538413614075,0.045267873021259286,2.082322158977926
478,-1.356395118426947,-0.8776674295703775,1.174022665529206,1.3791916750391644,0.011398278306108758,-0.3305500708771551
479,-1.0676814246797597,-1.1375660270224348,0.8890874409151454,1.4947539945516635,0.42319009196397717,-0.6017840757285919
480,-1.7045329552617754,-0.8971226080325132,0.9868348688357645,0.04485613040162549,0.9868348688357645,0.5831296952211336
481,-0.7917689358154582,-1.350664655214605,-0.23287321641631128,-0.23287321641631128,1.4438139417811289,1.1643660820815558
482,0.6488856845230501,-1.2977713690461001,-0.8111071056538127,1.135549947915338,1.135549947915338,-0.8111071056538127
483,-0.8911327886790066,-0.8911327886790066,1.4852213144650115,-0.8911327886790066,4.0192593187087953e-16,1.1881770515720091
484,-1.2846019093707781,-1.43141355615601,0.8441669690150823,1.1377902625855458,0.47713785205200265,0.25692038187415545
485,-0.9090909090909091,-0.9999999999999999,0.1818181818181822,2.0000000000000004,0.09090909090909159,-0.3636363636363631
486,-1.0692856297197078,-1.2087576683788,0.23245339776515378,1.487701745696985,0.9763042706136462,-0.41841611597727696
487,-1.0633823105195948,-1.2070826227519724,0.4311009366971329,1.7531438092350071,0.3161406869112306,-0.22992049957180433
488,-1.2534688934236362,-1.3967224812434804,0.7520813360541818,1.1102153056037924,0.8237081299641039,-0.035813396954960906
490,-0.1240347345892085,-0.8682431421244591,-0.1240347345892085,2.1085904880165436,-0.8682431421244591,-0.1240347345892085
491,-1.2116227451709158,-0.8052399610763231,1.0460593886879335,1.3621348874281727,0.4590620338846328,-0.8503936037535
492,-0.87786318798776,-1.4281654849353114,-0.4061755048898592,1.3233459998024464,1.087502158253495,0.30135601975699305
494,-0.7293249574894728,0.5834599659915781,0.5834599659915781,-1.60451490647684,1.4586499149789454,-0.29172998299578917
495,-1.1160545820830983,-1.3220954280061314,0.8413334541857203,1.0988845115895123,0.9443538771472373,-0.4464218328332391
496,-1.7439550769285395,-0.2491364395612203,-0.08304547985374056,1.411773157513579,-0.2491364395612203,0.9135002783911393
497,-1.0945989348730574,-1.174691539863769,0.7475309799133075,1.6285496348111341,0.2669753499690385,-0.37376548995665365
498,-1.5582992135284999,-1.1284235684171895,0.8060168345837069,0.5910790120280519,1.1284235684171902,0.16120336691674136
499,-1.3111250892687778,-0.953545519468202,1.140849103649456,1.0897663079636597,0.6811039424772871,-0.6470487453534226
501,-1.3872581323813253,-0.8132202844993976,0.9088932591463857,1.4829311070283138,-0.5262013605584337,0.33485541126445806
505,-1.152091042301646,-1.3166754769161668,0.9875066076871251,1.3166754769161668,0.411461086536302,-0.24687665192178126
506,-1.1106649550317893,-1.1106649550317893,1.4524080181184935,-0.5980503604017327,0.42717882885838027,0.939793423488437
507,-1.135637505580282,-1.0291714894321304,0.6742847689382923,1.7389449304198066,0.14195468819753532,-0.39037539254322196
509,0.42717882885838054,0.939793423488437,-1.1106649550317893,-0.5980503604017328,-1.1106649550317893,1.452408018118494
510,-0.9403570790323589,-0.252290923642828,-0.5275173857986403,0.5733884628246091,1.9495207736036713,-0.8027438479544527
511,-0.7071067811865472,-0.1767766952966366,-0.1767766952966366,1.944543648263006,-1.237436867076458,0.3535533905932739
521,-0.98058067569092,1.3728129459672882,-0.3922322702763679,-0.3922322702763679,1.3728129459672882,-0.98058067569092
525,-0.8613567692141091,-1.5354620668599337,0.9362573578414225,0.26215206019559834,1.3856608896053055,-0.1872514715682848
534,1.131756012001783,-1.2301695782628068,-1.2301695782628068,0.5412746144356353,1.131756012001783,-0.3444474819135856
535,-1.74987818714616,-0.5745868674211269,1.2275264894905904,-0.18282309417944892,0.9924682255455841,0.2872934337105639
539,-0.5980503604017328,-1.1106649550317893,0.42717882885838054,0.939793423488437,1.452408018118494,-1.1106649550317893
544,-0.6585046078685182,-0.9407208683835974,0.7525766947068778,1.8814417367671947,-0.6585046078685182,-0.37628834735343897
545,-1.3681234074567572,-1.3198366989582833,0.7564917664760894,1.1427854344638797,0.7082050579776152,0.08047784749745628
546,-0.8408128758141321,-1.0524860473477597,0.35866842954309164,1.9814960779675705,-0.09995677544643494,-0.3469088089023342
547,-1.3191949927313809,-1.1038162184078901,1.1576609119887629,1.1038162184078903,0.565369282599163,-0.4038352018565449
548,-0.21905397716916167,-0.7447835223751497,-0.7447835223751497,2.1467289762577852,0.043810795433832546,-0.4819187497721555
549,-1.1060048755593173,-1.2929352770623006,1.0436947417249895,1.4175555447309556,0.015577533458581875,-0.07788766729290988
550,-1.5993419699495492,0.533113989983183,0.8885233166386386,1.2439326432940936,-0.17770466332772777,-0.8885233166386385
551,-1.5894388284780525,0.7947194142390259,0.7947194142390259,-0.39735970711951324,1.1920791213585393,-0.7947194142390264
553,1.0932163332202425,-1.7179113807746664,0.15617376188860613,-0.7808688094430302,1.0932163332202425,0.15617376188860613
556,-1.0000000000000002,1.0000000000000002,1.6666666666666667,-0.3333333333333334,-1.0000000000000002,-0.3333333333333334
557,-1.38474891816533,-0.9062492919930171,-0.036249971679720557,1.5732487708998781,0.8772493146492406,-0.12324990371105013
558,-1.3379173921852052,-0.9387597171686244,0.6356955565078879,1.677940596828959,0.21436245510149693,-0.2513214990845133
559,-0.951654165573933,-1.4355461141708479,0.08064865809948592,1.532324503890232,0.8226163126147559,-0.04838919485969134
560,-1.4431603737654313,-1.2176665653645828,0.541185140162037,1.3078640887249218,0.18039504672067902,0.6313826635223762
561,-1.3822752078541012,-1.4368387029009737,0.69113760392705,0.8548280890676672,0.5820106138333055,0.69113760392705
562,-0.9922778767136676,-0.6201736729460422,-0.6201736729460422,0.49613893835683404,1.9845557534273355,-0.24806946917841677
568,-0.8153742483272114,-1.0377490433255419,0.5188745216627706,1.408373701656092,0.9636241116594316,-1.0377490433255419
569,-0.9236592582028874,-0.9236592582028874,1.3004552069736364,1.4165490938921907,-0.10489184519834326,-0.7647939392617072
570,-1.528093824722691,-0.7913343020885365,1.3370820966323544,1.0914955890876363,-0.21829911781752734,0.10914955890876367
571,-1.4841938350515007,-1.0155010450352373,1.3279629050460797,0.8592701150298161,-0.17185402300596336,0.4843158830168052
572,-0.7646597407470536,-1.5029519042269672,1.081070667952731,1.2920112860898492,0.3427785044728167,-0.4482488135413763
573,-1.079231773051105,-1.1704344580976769,0.1976058176009068,1.793652805915921,0.42561253021733714,-0.1672049225853821
574,-0.9642101587457325,-1.2157432436359235,1.2995876052659876,1.2995876052659876,-0.4611439889653502,0.04192218081503204
580,-1.2497940160804608,-1.333579089784179,0.802940289660631,1.3056507318829393,0.5515850685494769,-0.07680298422840838
581,-1.1530675287396674,-1.4825153940938582,0.2882668821849172,1.2354294950782156,0.9059816297240249,0.2059049158463689
582,-1.5529349917122282,-1.1783577072791276,0.6008843937780982,1.0691059993194738,0.7881730359946482,0.2731292698991356
583,-1.0174792385479539,-1.161776294196573,1.4688700280128646,1.0803779551127366,0.14799698015242987,-0.5179894305335037
584,-1.3056104662498291,-1.362376138695474,0.5676567244564475,0.9082507591303159,1.1353134489128942,0.056765672445644844
585,-1.0991902374394487,-1.2038750219574914,0.785135883885321,1.6226141600296629,0.1570271767770644,-0.2617119612951065
586,-1.6909936308157578,0.29408584883752326,1.6174721686063773,0.07352146220938081,0.29408584883752326,-0.5881716976750461
590,-0.5222329678670937,0.522232967867093,1.5666989036012804,0.522232967867093,-1.5666989036012806,-0.5222329678670937
591,-0.2596453934447491,-1.9473404508356194,-0.1947340450835613,0.9736702254178103,0.9736702254178103,0.4543794385283114
592,-1.352894565038278,-1.1184579617103454,0.8449485911610912,1.2845172224009642,0.6691211386651417,-0.3272344254785722
593,-1.0286945210744083,-1.6664092057257014,0.17840827487268365,0.8616740084276411,0.9300005817831366,0.7250208617166496
594,-0.9114861744933394,-1.4022864222974456,1.3672292617400097,1.0517148167230848,0.2804572844594893,-0.385628766131797
595,-1.1982767225460014,-1.3392504546102366,0.936468362998135,1.339250454610236,0.3121561209993782,-0.0503477614515129
596,-1.101676066726444,-1.2408351488392582,0.6726022302119341,1.437977181832411,0.7073920007401375,-0.4754601972187811
597,-0.8746086204948041,-1.0932607756185053,0.327978232685552,1.9678693961133098,-0.21865215512370093,-0.10932607756185017
598,-0.7833494518006403,-0.5222329678670936,0.2611164839335467,-0.2611164839335468,2.088931871468374,-0.7833494518006403
602,-1.0210549404852618,-1.2398524277321037,1.166919931983157,1.3857174192299986,0.07293249574894761,-0.3646624787447363
603,-0.9161212914948391,-1.2184413176881361,0.8977988656649424,1.6123734730309167,0.1282569808092776,-0.5038667103221617
604,-1.121802660557744,-1.1589894890845198,0.8490992513613863,1.5556489933701314,0.29129682345974584,-0.4152529185489991
605,-0.7323398845779688,-1.344624050372664,0.4922284470114214,1.6807800629658296,0.4922284470114214,-0.5882730220380407
606,-1.1033072621740083,-1.1457421568730088,1.654960893261013,0.7213932098830058,0.254609368194002,-0.3819140522910027
607,-1.0912541212009355,-1.3624533702567894,0.2647421240783329,1.3301677453691874,1.0395971213807724,-0.18079949937056936
608,-0.9974202353913834,-1.239708551680788,0.940886294923855,1.4496917591316054,0.4078519990871647,-0.5613012660704544
609,-0.981904669838443,-1.6750138485479324,0.1443977455644764,0.9241455716126523,0.5775909822579075,1.0107842189513385
610,-0.7006490497453707,0.23354968324845699,0.23354968324845699,1.634847782739198,0.23354968324845699,-1.6348477827391983
612,-0.7223151185146152,-0.3611575592573076,-0.3611575592573076,0.0,2.1669453555438456,-0.7223151185146152
615,-1.3720649684253554,0.41758499039032515,0.059654998627189135,1.8493049574428697,-0.29827499313594713,-0.6562049848990832
616,-0.9893651612966543,-1.0555680345432708,1.460141148828148,1.2394649046727602,-0.216998306752798,-0.4376745509081855
617,-1.5820062495907514,-0.5958205355601528,1.2532776782472195,1.1300044639933944,0.2670919642166208,-0.4725473213063281
618,-0.8474732460105864,-1.3226918886333452,0.4831389533331382,1.5286199671032075,0.7682701389067935,-0.609863924699207
619,-1.0217342279172992,-1.3970651687848785,-0.05659752282923794,1.623455260101831,0.46171663360694265,0.3902250258226421
620,-0.7958238500869775,-1.6741164929290822,0.26802357645416286,1.393722597561649,0.7380956951583876,0.07009847384185784
621,-0.7212149540892517,-1.6664966900314744,1.1483422569964783,0.875260866613169,0.7072107802234411,-0.3431022597123626
622,-1.1002513668947664,-1.6067162818145795,0.8732153705514023,1.0303941372506549,0.5763221445639252,0.22703599634336483
623,-0.9917994334535434,-1.3205727263110716,0.4219257258338276,1.539754921549423,0.7506990186913552,-0.4000075063099928
625,-0.5260729678739207,-1.1573605293226257,1.1573605293226257,1.5782189036217624,-0.5260729678739207,-0.5260729678739207
626,-0.6381974427485595,-1.3771629027732075,0.43666140819638277,1.4443415809572666,0.9069121554847952,-0.7725547991166773
629,-0.8376592683116144,-1.2635877098259947,1.2067972509574105,1.3771686275631625,0.09938330302002216,-0.5821022034029862
630,-1.2700237145977427,-1.218536266708645,0.6864993051879688,1.5102984714135312,-0.0858124131484961,0.377574617853383
631,-1.2057293445260917,-1.1784298121971992,1.0328323064431055,1.3331271620609249,0.4049430628785744,-0.38674337465931236
632,-1.0898848144950075,-1.2942382172128215,0.5449424072475036,1.4134443687982121,0.8259283359844972,-0.4001920803223857
633,0.44124875164638544,-1.832879429915752,-0.7127864449672363,1.255861831608942,0.4073065399812791,0.44124875164638544
634,-0.6380287631386465,-1.6662190001390553,-0.43606282372785193,0.6747498430315177,0.8950763223887486,1.1704844215852863
635,-0.9472532525236241,-1.5729618229979447,0.17380793624286647,1.1645131728272078,1.1123707919543468,0.06952317449714676
636,-1.1369119375119205,-1.2820496316623784,0.459602698143117,1.6207042513467809,0.459602698143117,-0.12094807845871473
637,-0.6990489097827481,-0.8436797187033167,-0.12052567410047413,2.048936459708054,0.3133667526612315,-0.6990489097827481
638,-1.6321345621635142,-1.0685197493300704,0.34051728275353926,0.9041320955869829,1.0450357987953434,0.4109691343577195
639,-1.0680774661438233,-1.3822178973625947,1.1937336386313324,1.1937336386313324,0.25131234497501737,-0.18848425873126326
640,-1.607708162880577,-0.9307784100887551,1.4384757246826214,0.5923135336928443,0.25384865729693323,0.25384865729693323
642,-1.510966203435579,0.1373605639486891,-0.686802819743445,1.7856873313329573,0.1373605639486891,0.1373605639486891
643,-0.3084568544674621,-1.4982190074133876,-0.7050442387827707,1.5422842723373111,0.8813052984784637,0.08813052984784674
644,-1.5098238775098,-1.0467469054940146,0.8055609825691263,1.3554648868378711,0.3714263213043277,0.02411859229248873
645,-1.1317707971429378,-1.3861427352630116,1.069099450069877,0.9253240067846169,0.8368468109167654,-0.3133567353653084
646,-1.2975437497566102,-1.2975437497566102,1.2651051560126954,0.908280624829627,0.45414031241481373,-0.03243859374391514
647,-0.6122359535940963,-1.9211541992090617,0.8233517996610269,0.6966822920208694,0.8655749688744127,0.14778109224685132
648,-0.6378638555337024,-1.380451627647565,0.33321246184596404,1.8755101423901406,0.04760178026370959,-0.2380089013185455
649,-0.9136093699852557,-1.418498758661318,1.1780752402441452,0.8895670181435378,0.8174399626183863,-0.5529740923594969
650,-1.2780193008453875,-1.0345870530653136,1.278019300845388,1.278019300845388,-0.1217161238900368,-0.1217161238900368
651,-0.9211811366018166,-1.1930050785498938,0.6191545344372865,1.7064503022295952,0.3473305924892095,-0.5587492140043805
652,-0.8011999734023417,-0.22891427811495482,0.0,2.060228503034592,0.0,-1.0301142515172963
656,-1.4298093714581943,-0.8798826901281194,1.7047727121232321,0.49493401319706765,0.16497800439902274,-0.05499266813300729
657,-1.5635353712477555,-0.993056249306007,0.908540823833155,1.2888602384609875,0.27467513278676753,0.08451542547285135
658,-1.1054276386084163,-1.4106921747931669,0.44864636378667966,1.3089373293982505,0.9204188287994768,-0.16188270858282192
659,-1.0824219135804007,-1.4282845368546113,0.8006079242458586,1.4539039904304794,0.14731185806123828,0.10888267769743722
660,-1.4812257933030564,-1.3119428454969928,0.9733769498848657,0.6348110542727384,0.465528106466675,0.7194525281757699
661,-1.2824729401064427,-1.1285761872936693,0.9490299756787676,1.256823481304314,0.6412364700532212,-0.4360407996361904
662,-0.9388927731150125,-1.5479043016220475,0.5836360481525752,1.3449004587863689,0.7358889302793339,-0.17762836248121874
663,-1.052797273177176,-0.9179878662459521,1.508581458516075,1.161928697835786,-0.05135596454522812,-0.6483690523835045
664,-1.0155949674876041,-1.2233303017464323,0.09232681522614627,1.8234546007163812,-0.04616340761307276,0.3693072609045836
667,-1.3206763594884356,-0.7924058156930615,0.2641352718976871,-0.26413527189768726,1.8489469032838097,0.2641352718976871
668,-1.120946804772838,-0.7253185207353657,0.6593804733957869,0.46156633137705066,1.6484511834894673,-0.9231326627541019
669,-1.170035878603409,-1.170035878603409,0.4387634544762786,1.6819265754924007,-0.2193817272381392,0.4387634544762786
670,-0.6551202806536818,-1.6934241216897055,0.7540063607523507,1.1989937211963608,0.7540063607523507,-0.3584620403576752
671,-1.0690449676496974,1.336306209562122,-0.26726124191242423,1.336306209562122,-0.26726124191242423,-1.0690449676496974
672,-0.7890763647670372,-1.0760132246823235,1.793355374470539,0.5021395048517506,0.35867107489410766,-0.7890763647670372
673,-1.108739175350248,-1.2512913550381368,0.22174783507004925,1.5997522387196428,0.7444391605923093,-0.20590870399361746
674,-0.9730865196382439,-1.353859505583644,0.9730865196382437,1.4807838342321102,0.12692432864846662,-0.25384865729693323
675,-1.3644263954667135,-1.3363902366557538,0.9065024682210359,1.1307917387087147,0.20559849794703922,0.45792392724567776
676,-0.7827152678314083,-1.215268442159292,0.4531509445339738,1.6890171568993557,0.5767375657705118,-0.7209219572131392
678,-0.5798725628462307,-0.6523566332020098,1.014776984980905,1.7396176885386945,-0.6523566332020098,-0.8698088442693465
679,-1.3011868381287428,-1.058298628344711,0.5031255774097807,1.682868310646507,0.2949356833091814,-0.12144410489201594
680,-1.5992254762521159,0.09407208683835959,1.7873696499288347,0.09407208683835959,0.09407208683835959,-0.47036043419179896
684,-1.3392377806384166,-0.9948623513313952,1.1861820342797402,0.6122229854347049,1.0713902245107334,-0.5356951122553666
685,-0.9145207406170824,-1.3111803389570222,0.14323818828942245,1.3332169833092413,1.200997117195928,-0.45175120922048645
686,-1.1116318765747772,-1.4863392507011066,0.3871976199305402,1.3989075300716296,0.6494927818189706,0.16237319545474255
687,-1.1000701840520704,-0.9544726596922376,0.6471001082659237,1.8118803031445863,0.01617750270664803,-0.4206150703728507
688,-1.7179113807746664,0.15617376188860646,1.0932163332202427,0.15617376188860646,-0.78086880944303,1.0932163332202427
689,-0.9324220770323931,-0.9324220770323931,0.6660157693088523,1.7849222617477245,0.18648441540647862,-0.7725782923982685
690,-1.0575411267049166,-1.0575411267049166,0.18392019594868125,0.4598004898717029,-0.3678403918973621,1.8392019594868116
691,-0.9563650695950074,-0.9563650695950074,1.530184111352012,0.7650920556760058,0.5738190417570045,-0.9563650695950074
692,-1.1111677990074318,-0.8081220356417688,1.9192898346492004,0.40406101782088427,0.10101525445522092,-0.5050762722761055
693,-0.7844645405527363,-1.0786387432600124,1.8631032838127484,0.686406472983644,-0.49029033784546033,-0.19611613513818413
694,-1.2935483472729856,-0.6965260331469924,0.4975185951049945,1.6915632233569815,0.4975185951049945,-0.6965260331469924
695,-1.165468241423126,-1.3319637044835728,0.610483364554971,1.387462192170388,0.7214803399286017,-0.22199395074726191
696,-1.3307975023413716,-0.46757750082264393,-0.8991875015820078,1.2588625022148112,1.2588625022148112,0.17983750031640183
701,-0.5701996047986347,-1.5305357813015974,0.45015758273576356,1.6505778033644674,0.45015758273576356,-0.4501575827357645
702,-1.61072703620991,-1.134314814232331,1.0435696290937444,0.4990985182622256,0.7713340736779851,0.43103962940828566
703,-1.5024440997961466,-0.6921371695690115,0.9284766908852592,1.333630155998827,0.5233232257716919,-0.5908488032906194
704,-0.7352146220938077,-1.5623310719493413,-0.40436804215159394,1.41528814753058,0.7535949876461531,0.5330306010180105
707,-0.9332565252573828,2.177598558933893,-0.3110855084191277,-0.3110855084191277,-0.3110855084191277,-0.3110855084191277
708,-1.5003875468350418,-1.2957892449938997,0.7501937734175206,0.9547920752586629,0.5455954715763788,0.5455954715763788
709,-0.9397934234884372,-0.4271788288583807,-0.9397934234884372,1.6232795496618455,1.1106649550317893,-0.4271788288583807
711,0.5447047794019222,-1.6341143382057663,-0.18156825980064056,0.18156825980064056,1.6341143382057663,-0.5447047794019222
716,-1.0386615107869106,-1.1809439095248435,0.8679226323013914,1.5793346259910561,0.2418800778544861,-0.46953191583517867
717,-0.4418360821684617,-1.7673443286738486,0.5049555224782428,1.4517471271249478,0.5049555224782428,-0.2524777612391209
718,-1.1800593054910509,-1.4329291566677045,0.7164645783338521,1.3486392062754868,0.08428995039221795,0.46359472715719857
719,-0.948607678641199,-1.253517289633013,1.2365778668001346,1.2873961352987702,-0.542061530652114,0.22021249682742125
720,-1.0512491787119,-1.2687490087902245,-0.3987496884769279,0.6887494619146927,1.5587487822279895,0.4712496318363687
722,-1.2299216163318871,-0.8310281191431669,-0.6315813705488067,0.1662056238286336,1.562332863989154,0.9639926182060737
723,-1.4028292943742366,-1.0287414825411068,1.5898732002908016,0.09352195295828261,0.09352195295828261,0.654653670707977
732,-1.3587324409735153,-1.0190493307301365,1.3587324409735146,1.0190493307301363,0.33968311024337866,-0.33968311024337894
733,-0.8660254037844387,-0.8660254037844387,0.8660254037844387,1.7320508075688772,0.0,-0.8660254037844387
738,-0.4757222592772057,-0.4757222592772057,-0.4757222592772057,-0.6436242331397489,-0.13991831155211926,2.2107093225234853
739,-1.1866081816916194,-1.3960096255195524,0.48860336893184325,0.802705534673742,1.3262091442435744,-0.03490024063798868
743,0.52999894000318,1.1659976680069961,-1.3779972440082682,1.1659976680069961,-0.7419985160044521,-0.7419985160044521
748,-0.7525766947068776,-1.8814417367671943,0.6585046078685184,0.9407208683835977,0.3762883473534391,0.6585046078685184
752,0.0,-2.03100960115899,1.1078234188139946,0.5539117094069973,-0.18463723646899893,0.5539117094069973
